frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
722,12.045367,2,false,false,-0.221070349,0.528356314,0.432619393,-0.002129096,0.255876869,-0.637187898,0.726989806
723,12.062050,2,false,false,-0.220647275,0.528569221,0.434382677,-0.002284379,0.261516541,-0.637427509,0.724769056
724,12.078733,2,false,false,-0.220279753,0.528847694,0.436041445,-0.002648212,0.267122507,-0.636753023,0.723314703
725,12.095417,2,false,false,-0.220031202,0.528980970,0.437957644,-0.003059268,0.272169501,-0.635604978,0.722440839
726,12.112100,2,false,false,-0.219679475,0.529182851,0.439781100,-0.003429683,0.276765049,-0.634126425,0.721992493
727,12.128783,2,false,false,-0.219485223,0.529241085,0.441221982,-0.004231005,0.281253576,-0.632892609,0.721335948
728,12.145467,2,false,false,-0.219366193,0.529634655,0.440776944,0.005056409,-0.286551416,0.631989777,-0.720035911
729,12.162150,2,false,false,-0.218957901,0.529706895,0.442375898,0.005971355,-0.291526884,0.631089091,-0.718820572
730,12.178833,2,false,true,-0.219609559,0.530538738,0.444399178,-0.007145445,0.295801431,-0.630258203,0.717791796
731,12.195517,2,false,false,-0.220056832,0.531202674,0.445746332,-0.010389038,0.295943946,-0.629750133,0.718139350
732,12.212200,2,false,false,-0.220478892,0.532025456,0.447211921,-0.015425928,0.291170835,-0.628205180,0.721345901
733,12.228883,2,false,false,-0.220903337,0.531309605,0.447356701,-0.017565258,0.287820816,-0.625310421,0.725146592
734,12.245567,2,false,false,-0.221276939,0.530864954,0.447287828,-0.015044358,0.289266795,-0.624899685,0.724981964
735,12.262250,2,false,false,-0.221289217,0.530773997,0.446966797,-0.016119279,0.286648810,-0.626021385,0.725030959
736,12.278933,2,false,false,-0.220986664,0.530842483,0.446915239,-0.015284700,0.287673205,-0.626192808,0.724495113
737,12.295617,2,false,false,-0.221183896,0.532784820,0.447936356,0.015057028,-0.290920824,0.626890123,-0.722597539
738,12.312300,2,false,false,-0.221122026,0.533162594,0.447196186,0.013917392,-0.292469323,0.627901495,-0.721115708
739,12.328983,2,false,false,-0.221067488,0.533705592,0.447037697,0.011849800,-0.294540137,0.629551470,-0.718867600
740,12.345667,2,false,false,-0.221121192,0.534393668,0.446982116,0.010645947,-0.294965476,0.630784631,-0.717629910
741,12.362350,2,false,false,-0.220897973,0.535224736,0.447190076,0.009695530,-0.295167923,0.632133007,-0.716372609
742,12.379033,2,false,false,-0.220714927,0.536027908,0.447477192,0.009976860,-0.294283897,0.633665323,-0.715378106
743,12.395717,2,false,false,-0.220482349,0.536552787,0.447751254,0.010082274,-0.293593049,0.635201037,-0.714297652
744,12.412400,2,false,false,-0.220311999,0.536827326,0.447717458,0.009735242,-0.292653859,0.636856616,-0.713212848
745,12.429083,2,false,false,-0.219902933,0.536991358,0.447915524,0.008048661,-0.292099684,0.637875855,-0.712550044
746,12.445767,2,false,false,-0.219560683,0.536943316,0.447877795,0.006431763,-0.292376667,0.637983024,-0.712356746
747,12.462450,2,false,false,-0.219241619,0.537047744,0.448090523,0.005194799,-0.293066323,0.636992276,-0.712969899
748,12.479133,2,false,false,-0.219140351,0.537074685,0.448066533,0.004111305,-0.293640047,0.635790229,-0.713813305
749,12.495817,2,false,false,-0.219176352,0.536981761,0.448227048,0.003159676,-0.293774545,0.634888947,-0.714564621
750,12.512500,2,false,false,-0.219267249,0.536841154,0.448622048,0.002976629,-0.293729126,0.634068310,-0.715312421
751,12.529183,2,false,false,-0.219503820,0.536539197,0.449379116,0.003608976,-0.294090748,0.633348107,-0.715798736
752,12.545867,2,false,false,-0.219940782,0.536046147,0.450454295,0.005355798,-0.294536024,0.633006811,-0.715906560
753,12.562550,2,false,false,-0.220574677,0.535431385,0.451560348,0.007388418,-0.294897676,0.632947624,-0.715792000
754,12.579233,2,false,false,-0.221282721,0.534590602,0.452960253,0.009280285,-0.295175523,0.632703066,-0.715871632
755,12.595917,2,false,false,-0.221964359,0.533582985,0.454887986,0.010421243,-0.295728922,0.631305695,-0.716860473
756,12.612600,2,false,false,-0.222616732,0.532513499,0.456703097,0.011026810,-0.296568125,0.629180312,-0.718371689
757,12.629283,2,false,true,-0.223260105,0.532066107,0.459230512,-0.011979492,0.298319548,-0.627396941,0.719190598
758,12.645967,2,false,false,-0.223463893,0.531271338,0.460756868,-0.013616606,0.299391687,-0.626507044,0.719491661
759,12.662650,2,false,false,-0.223595321,0.530391932,0.462965578,-0.015414303,0.300509661,-0.626445889,0.719042361
760,12.679333,2,false,false,-0.223844290,0.529468358,0.465421259,-0.016772918,0.301204205,-0.626561999,0.718620062
761,12.696017,2,false,false,-0.223706543,0.528039813,0.468007982,-0.018026955,0.301938832,-0.625743091,0.718994856
762,12.712700,2,false,false,-0.223187208,0.526324213,0.470767260,-0.018820040,0.303051770,-0.624139369,0.719899654
763,12.729383,2,false,false,-0.219437301,0.520388484,0.474881530,0.019758575,-0.302863002,0.622520089,-0.721354544
764,12.746067,2,false,true,-0.217691362,0.516676366,0.478127062,-0.020444406,0.302760899,-0.620854259,0.722812533
765,12.762750,2,false,false,-0.216101527,0.513988733,0.481157124,-0.021971948,0.303080827,-0.619006932,0.724216640
766,12.779433,2,false,false,-0.214706302,0.511469305,0.484569222,-0.024313232,0.303237677,-0.616748750,0.726000547
767,12.796117,2,false,false,-0.212687194,0.508684993,0.488247037,-0.026749957,0.303039014,-0.614408433,0.727979481
768,12.812800,2,false,false,-0.210648537,0.505894840,0.491821617,-0.029283248,0.302525818,-0.612349808,0.729827583
769,12.829483,2,false,false,-0.208583474,0.503441095,0.495750129,-0.030379852,0.302193314,-0.611211777,0.730873764
770,12.846167,2,false,false,-0.205233335,0.501707017,0.499239802,0.029928993,-0.302915215,0.611671329,-0.730208755
771,12.862850,2,false,true,-0.203042686,0.498797804,0.502694666,-0.029451845,0.303620368,-0.613948762,0.728020728
772,12.879533,2,false,false,-0.200379968,0.496628702,0.506085932,-0.027926359,0.305185616,-0.616605461,0.725175619
773,12.896217,2,false,false,-0.198117375,0.494597256,0.509843469,-0.025169011,0.306826621,-0.620140672,0.721560419
774,12.912900,2,false,false,-0.195401788,0.492687702,0.513840318,-0.022216897,0.307811141,-0.623923779,0.717967868
775,12.929583,2,false,false,-0.192562521,0.490818888,0.517704904,-0.019674007,0.307642668,-0.627533853,0.714961708
776,12.946267,2,false,false,-0.189581156,0.488946795,0.521898866,-0.017497446,0.306421876,-0.630132020,0.713255346
777,12.962950,2,false,false,-0.188283443,0.488558292,0.524200320,0.015015006,-0.304967552,0.631564021,-0.712668419
778,12.979633,2,false,true,-0.183609545,0.486707240,0.528657734,-0.011512618,0.302572042,-0.634757698,0.710915208
779,12.996317,2,false,false,-0.179970920,0.484524637,0.532409906,-0.009163821,0.300789297,-0.638215005,0.708606660
780,13.013000,2,false,false,-0.176430583,0.482455462,0.536921620,-0.006821338,0.299715400,-0.641630948,0.705998540
781,13.029683,2,false,false,-0.173015952,0.480150551,0.541223884,-0.003211193,0.298970252,-0.645074069,0.703197002
782,13.046367,2,false,false,-0.169525802,0.477527380,0.545545995,0.000752000,0.298290640,-0.648601413,0.700241625
783,13.063050,2,false,false,-0.165904462,0.475067258,0.549934983,0.004106373,0.297931105,-0.651794195,0.697412789
784,13.079733,2,false,false,-0.162278175,0.471679628,0.554335594,0.007083726,0.297747284,-0.654717624,0.694723904
785,13.096417,2,false,false,-0.162285447,0.471174598,0.558969319,-0.009220567,-0.299396843,0.656406760,-0.692391992
786,13.113100,2,false,true,-0.158508599,0.466012865,0.563726664,0.010947029,0.299155235,-0.657884955,0.691067159
787,13.129783,2,false,false,-0.154677391,0.462567091,0.568444669,0.012277212,0.299102992,-0.659105241,0.689903677
788,13.146467,2,false,false,-0.150912344,0.459776163,0.573265553,0.011931984,0.299487144,-0.659776926,0.689100564
789,13.163150,2,false,false,-0.146921754,0.456332326,0.578295052,0.011521228,0.299934655,-0.660460114,0.688257992
790,13.179833,2,false,false,-0.143360376,0.452833354,0.583333492,0.010925203,0.300809324,-0.661148369,0.687224269
791,13.196517,2,false,false,-0.139810264,0.449232221,0.588541448,0.009330770,0.302036315,-0.661789417,0.686091661
792,13.213200,2,false,false,-0.136791170,0.447590053,0.594436705,-0.008278902,-0.303659767,0.662487805,-0.684713244
793,13.229883,2,false,true,-0.135035396,0.442749083,0.599239230,0.005720514,0.305016816,-0.663190424,0.683454871
794,13.246567,2,false,false,-0.131705284,0.439093769,0.604630291,0.003240560,0.306449175,-0.663368106,0.682657480
795,13.263250,2,false,false,-0.128718734,0.435172856,0.610203385,-0.000017328,0.307632953,-0.663262129,0.682235539
796,13.279933,2,false,false,-0.125306785,0.431009471,0.615824163,-0.003252365,0.308972150,-0.662678003,0.682190239
797,13.296617,2,false,false,-0.121907830,0.426803172,0.621576309,-0.007085615,0.311318994,-0.661536992,0.682201624
798,13.313300,2,false,false,-0.119009495,0.421966374,0.626653194,-0.010489225,0.313807875,-0.659842670,0.682658315
799,13.329983,2,false,false,-0.114358008,0.420244873,0.631466329,0.009775280,-0.315891743,0.658918321,-0.682600558
800,13.346667,2,false,false,-0.111644745,0.415899754,0.636523843,0.011760432,-0.317887574,0.657953441,-0.682573438
801,13.363350,2,false,true,-0.109133005,0.411747873,0.642463684,-0.015399110,0.320200264,-0.656492829,0.682826340
802,13.380033,2,false,false,-0.106319845,0.407244742,0.646842599,-0.017409705,0.321914285,-0.654543757,0.683842599
803,13.396717,2,false,false,-0.103338420,0.402670473,0.651550174,-0.019250970,0.322864830,-0.652911603,0.684904575
804,13.413400,2,false,false,-0.100075305,0.398579419,0.656557202,-0.022248404,0.324769408,-0.651178062,0.685563326
805,13.430083,2,false,false,-0.097070634,0.394299805,0.661404967,-0.024093356,0.327680379,-0.650000274,0.685233355
806,13.446767,2,false,false,-0.094635904,0.390264690,0.665858150,-0.024818756,0.329939902,-0.649275959,0.684809864
807,13.463450,2,false,false,-0.092018902,0.386471361,0.670069933,-0.024130287,0.330764323,-0.648898304,0.684794724
808,13.480133,2,false,false,-0.089409709,0.383997709,0.675131440,0.022342920,-0.330591053,0.649719059,-0.684160531
809,13.496817,2,false,true,-0.085959554,0.381880999,0.678502679,-0.021061148,0.328837276,-0.650549293,0.684257388
810,13.513500,2,false,false,-0.084041238,0.379392922,0.682108819,-0.019933738,0.326630205,-0.652540803,0.683451474
811,13.530183,2,false,false,-0.081839442,0.376724482,0.686301231,-0.019808423,0.324852943,-0.654538810,0.682390809
812,13.546867,2,false,false,-0.079187095,0.373920918,0.690368235,-0.020886550,0.323171854,-0.655726433,0.682016611
813,13.563550,2,false,false,-0.076419294,0.371167302,0.694371939,-0.022070892,0.322256267,-0.655743003,0.682396531
814,13.580233,2,false,false,-0.073321581,0.368048608,0.698468685,-0.023025244,0.322648317,-0.654982924,0.682909489
815,13.596917,2,false,false,-0.072638452,0.364374518,0.703932524,0.024802053,-0.324777901,0.653878152,-0.682896495
816,13.613600,2,false,false,-0.068774343,0.361338317,0.707709312,0.025841724,-0.326798141,0.653350055,-0.682399452
817,13.630283,2,false,true,-0.066129506,0.358309805,0.712289453,-0.027125970,0.328793794,-0.653332651,0.681406915
818,13.646967,2,false,false,-0.063313425,0.355821013,0.716415823,-0.028113721,0.330773950,-0.652954459,0.680770755
819,13.663650,2,false,false,-0.060810685,0.352797866,0.720651031,-0.029188460,0.331775874,-0.652766347,0.680418253
820,13.680333,2,false,false,-0.058186173,0.349775195,0.724710345,-0.030989356,0.331789464,-0.652306318,0.680773020
821,13.697017,2,false,false,-0.055898011,0.346658051,0.728512764,-0.032582812,0.331366748,-0.651421726,0.681750894
822,13.713700,2,false,false,-0.053846955,0.343382299,0.731890321,-0.032943074,0.330466628,-0.650365353,0.683177471
823,13.730383,2,false,false,-0.051912069,0.340439916,0.735082924,-0.033059396,0.329743952,-0.649087608,0.684734464
824,13.747067,2,false,false,-0.050222218,0.337703705,0.737930834,-0.032623306,0.328754336,-0.648247719,0.686025739
825,13.763750,2,false,false,-0.048671782,0.334294438,0.740666032,0.032826487,-0.327866435,0.649033368,-0.685698032
826,13.780433,2,false,true,-0.046802700,0.331910968,0.744203448,-0.033043846,0.327297181,-0.649717391,0.685311675
827,13.797117,2,false,false,-0.045468986,0.329947472,0.747149169,-0.033111323,0.327056557,-0.650915205,0.684285820
828,13.813800,2,false,false,-0.044053257,0.327922225,0.750162363,-0.033178411,0.326153636,-0.652508616,0.683195114
829,13.830483,2,false,false,-0.042223752,0.325594693,0.753239691,-0.035246629,0.325793326,-0.652918339,0.682871878
830,13.847167,2,false,false,-0.040358305,0.323219121,0.756044269,-0.036919195,0.325325757,-0.652208030,0.683684826
831,13.863850,2,false,false,-0.038686335,0.321211457,0.758721650,-0.038013138,0.324869990,-0.650798917,0.685182750
832,13.880533,2,false,false,-0.036954641,0.319051236,0.760989368,-0.038714811,0.324454308,-0.649153769,0.686898768
833,13.897217,2,false,false,-0.035914898,0.317174613,0.763491273,0.039364833,-0.325551212,0.648165584,-0.687276006
834,13.913900,2,false,true,-0.034431219,0.314703763,0.766349912,-0.040959109,0.326196939,-0.646994770,0.687979519
835,13.930583,2,false,false,-0.033419132,0.313546419,0.768283665,-0.040679492,0.326887220,-0.646700442,0.687945187
836,13.947267,2,false,false,-0.032311797,0.312089324,0.770236135,-0.040672064,0.327579498,-0.646755099,0.687564850
837,13.963950,2,false,false,-0.030954301,0.310217470,0.772025526,-0.041419223,0.328251630,-0.646089673,0.687825203
838,13.980633,2,false,false,-0.029689550,0.308666289,0.773932278,-0.041874185,0.329142392,-0.644678891,0.688695133
839,13.997317,2,false,false,-0.027768791,0.305887967,0.775421917,0.041966297,-0.328456342,0.643687129,-0.689943612
840,14.014000,2,false,false,-0.026825905,0.304324120,0.777076304,0.041675977,-0.328523457,0.642670691,-0.690876245
841,14.030683,2,false,true,-0.025803447,0.302311420,0.778267741,-0.041785657,0.327867299,-0.642276049,0.691547990
842,14.047367,2,false,false,-0.025196016,0.301113009,0.779274046,-0.041197684,0.327659249,-0.641835272,0.692090869
843,14.064050,2,false,false,-0.024606228,0.299552202,0.780308902,-0.039804343,0.327998847,-0.641324282,0.692485154
844,14.080733,2,false,false,-0.024150968,0.298390865,0.781261623,-0.038127970,0.328045130,-0.641020775,0.692838371
845,14.097417,2,false,false,-0.023664594,0.297021300,0.782298267,-0.036549274,0.327943385,-0.640955269,0.693032205
846,14.114100,2,false,false,-0.023169339,0.295733005,0.783482790,-0.035590183,0.327970296,-0.640775144,0.693235993
847,14.130783,2,false,false,-0.022102058,0.294796944,0.785049379,0.035129201,-0.327720940,0.640342534,-0.693776906
848,14.147467,2,false,false,-0.021513760,0.293682039,0.786578953,0.036226295,-0.327342302,0.639132738,-0.695013702
849,14.164150,2,false,true,-0.020969808,0.293022335,0.788020134,-0.038492542,0.326659113,-0.638055563,0.696202040
850,14.180833,2,false,false,-0.020518303,0.291887283,0.789606333,-0.041387450,0.326470047,-0.637700438,0.696449995
851,14.197517,2,false,false,-0.020456970,0.290891498,0.791118145,-0.042726737,0.326696515,-0.637404025,0.696534276
852,14.214200,2,false,false,-0.019974232,0.289817661,0.792473733,-0.043025166,0.327609032,-0.636690974,0.696739376
853,14.230883,2,false,false,-0.019095063,0.288550735,0.793949962,-0.043702122,0.329583436,-0.635204017,0.697123289
854,14.247567,2,false,false,-0.018314302,0.287423849,0.795352399,-0.043679316,0.331660837,-0.633271158,0.697897553
855,14.264250,2,false,false,-0.017554879,0.286405683,0.796439111,-0.043757837,0.333238363,-0.631544113,0.698705614
856,14.280933,2,false,false,-0.017072499,0.285558701,0.797556877,-0.044268366,0.333858728,-0.630003810,0.699767053
857,14.297617,2,false,false,-0.016640723,0.284768909,0.798690140,-0.045739580,0.333865464,-0.628743172,0.700802267
858,14.314300,2,false,false,-0.016389072,0.284216881,0.799640596,-0.047860458,0.333079129,-0.627992332,0.701707482
859,14.330983,2,false,false,-0.016905367,0.283581674,0.800189137,0.049896169,-0.331298590,0.627847731,-0.702537537
860,14.347667,2,false,true,-0.017264485,0.283310980,0.799862266,-0.050915733,0.329749525,-0.627276719,0.703702271
861,14.364350,2,false,false,-0.017550588,0.283360153,0.799340189,-0.050612919,0.328692019,-0.627258003,0.704235256
862,14.381033,2,false,false,-0.017527938,0.283483714,0.798860788,-0.049984086,0.328164011,-0.627319038,0.704472065
863,14.397717,2,false,false,-0.017538071,0.283719450,0.798017383,-0.048949629,0.327682614,-0.627430081,0.704669893
864,14.414400,2,false,false,-0.017652988,0.283567548,0.796988189,-0.047408614,0.326370060,-0.627070129,0.705703974
865,14.431083,2,false,false,-0.017553449,0.282981187,0.795712292,-0.046177197,0.324992448,-0.625488818,0.707821548
866,14.447767,2,false,false,-0.017678618,0.281846672,0.794114709,0.044766586,-0.324377507,0.623457909,-0.709982693
867,14.464450,2,false,true,-0.017753780,0.280262142,0.792247772,-0.042805515,0.323774219,-0.620709658,0.712781549
868,14.481133,2,false,false,-0.018542171,0.278849602,0.789878488,-0.042344302,0.319071919,-0.616864741,0.718246460
869,14.497817,2,false,false,-0.020129383,0.277395666,0.786575615,-0.040202003,0.310711890,-0.612413228,0.725804448
870,14.514500,2,false,false,-0.022027016,0.276296794,0.782754600,-0.036292620,0.301044047,-0.608384609,0.733432710
871,14.531183,2,false,false,-0.024203420,0.275534719,0.778731823,-0.031707939,0.291983873,-0.604815304,0.740228772
872,14.547867,2,false,false,-0.025456846,0.275256187,0.774204016,-0.027473412,0.283500612,-0.601460338,0.746403515
873,14.564550,2,false,false,-0.027338982,0.275026083,0.769909918,-0.024501175,0.276784718,-0.598884344,0.751084208
874,14.581233,2,false,false,-0.029295653,0.275218785,0.765578151,-0.023102859,0.271447450,-0.597171664,0.754432678
875,14.597917,2,false,false,-0.031787187,0.275604457,0.761067510,-0.022999439,0.265711308,-0.596445799,0.757047594
876,14.614600,2,false,false,-0.035813600,0.277773470,0.756836772,0.020237271,-0.260863721,0.597287834,-0.758147657
877,14.631283,2,false,false,-0.038957119,0.277837604,0.751254559,0.021206073,-0.252357066,0.596751451,-0.761415839
878,14.647967,2,false,true,-0.042987108,0.275144756,0.744880557,-0.023453251,0.241966993,-0.594853759,0.766192555
879,14.664650,2,false,false,-0.046617031,0.274144351,0.737924516,-0.023038484,0.231306717,-0.592129588,0.771588683
880,14.681333,2,false,false,-0.050566792,0.272463411,0.729868174,-0.021199562,0.219534814,-0.588567138,0.777781367
881,14.698017,2,false,false,-0.054353684,0.270381242,0.721003890,-0.017814703,0.208221957,-0.583578944,0.784704983
882,14.714700,2,false,false,-0.057725847,0.267995775,0.711772025,-0.013800189,0.197952613,-0.576979339,0.792287350
883,14.731383,2,false,false,-0.061582416,0.264905810,0.702341735,-0.010105891,0.188105687,-0.569054723,0.800431728
884,14.748067,2,false,false,-0.067385554,0.262773931,0.690823793,0.006587238,-0.179202527,0.559517324,-0.809186935
885,14.764750,2,false,true,-0.070398569,0.259090304,0.681019783,-0.003599621,0.169109464,-0.549216390,0.818382800
886,14.781433,2,false,false,-0.073679149,0.254927665,0.669976890,0.000507741,0.158709005,-0.538919985,0.827270508
887,14.798117,2,false,false,-0.076919660,0.250356227,0.658334792,0.004626434,0.148433790,-0.529106081,0.835459650
888,14.814800,2,false,false,-0.079653561,0.245369554,0.646536291,0.008074445,0.138414323,-0.519582689,0.843095601
889,14.831483,2,false,false,-0.081936032,0.240106374,0.634530485,0.010252739,0.129403755,-0.509788275,0.850450158
890,14.848167,2,false,false,-0.083775431,0.234945476,0.622650206,0.010940338,0.121276766,-0.499742061,0.857572258
891,14.864850,2,false,false,-0.085668191,0.229252413,0.610583067,0.010950329,0.113530509,-0.489730567,0.864381254
892,14.881533,2,false,false,-0.086933970,0.222690001,0.597889483,-0.012594378,-0.104644857,0.481309056,-0.870190978
893,14.898217,2,false,false,-0.088267148,0.215761080,0.585613251,-0.013386343,-0.097546801,0.471280009,-0.876470566
894,14.914900,2,false,false,-0.090839967,0.208555713,0.572661698,0.014530898,0.093039103,-0.458895147,0.883486211
895,14.931583,2,false,false,-0.091025233,0.200508088,0.559315264,0.017672651,0.088162571,-0.445590466,0.890709996
896,14.948267,2,false,false,-0.091257818,0.192574829,0.545421243,0.022152066,0.082083300,-0.431244493,0.898220360
897,14.964950,2,false,false,-0.090340495,0.184110329,0.531408429,0.028008832,0.074121773,-0.417027831,0.905433178
898,14.981633,2,false,false,-0.089145765,0.175187379,0.517076075,0.035359312,0.065574370,-0.403097510,0.912119627
899,14.998317,2,false,false,-0.087259069,0.165728197,0.502532899,0.043453038,0.057659283,-0.389433444,0.918220520
900,15.015000,2,false,false,-0.084843591,0.156354710,0.488371193,0.051415157,0.050615467,-0.375925571,0.923836827
901,15.031683,2,false,false,-0.081454277,0.146489814,0.474454314,0.058755230,0.044717371,-0.362784296,0.928943336
902,15.048367,2,false,false,-0.074757338,0.135728300,0.461021036,-0.065014780,-0.037349112,0.351617098,-0.933136463
903,15.065050,2,false,true,-0.071066439,0.126074821,0.448274434,0.071877100,0.031770274,-0.340974331,0.936782181
904,15.081733,2,false,false,-0.066659704,0.115843162,0.434852511,0.079765603,0.026511701,-0.330123842,0.940187693
905,15.098417,2,false,false,-0.061406117,0.105809838,0.421669036,0.089039698,0.022101898,-0.319890380,0.943002462
906,15.115100,2,false,false,-0.055904400,0.095623106,0.408490926,0.098802164,0.018668968,-0.310047209,0.945389032
907,15.131783,2,false,false,-0.050064474,0.085292540,0.395634085,0.108845912,0.014965497,-0.301094741,0.947243631
908,15.148467,2,false,false,-0.043749306,0.075380549,0.383383036,0.119006425,0.011235446,-0.292787701,0.948676229
909,15.165150,2,false,false,-0.037017018,0.065472491,0.371759146,0.129297003,0.008147598,-0.284584910,0.949856520
910,15.181833,2,false,false,-0.028585862,0.055317424,0.362007022,-0.140189096,-0.005016746,0.276732177,-0.950653076
911,15.198517,2,false,true,-0.021858141,0.045715928,0.351288885,0.149554923,0.002312940,-0.269862831,0.951210856
912,15.215200,2,false,false,-0.014426475,0.036290564,0.341513097,0.158254460,-0.000757445,-0.263796180,0.951507568
913,15.231883,2,false,false,-0.006583083,0.027067425,0.331866086,0.166544139,-0.004706236,-0.258194625,0.951617837
914,15.248567,2,false,false,0.001663314,0.017633900,0.322667748,0.175109297,-0.008381251,-0.252706438,0.951528251
915,15.265250,2,false,false,0.010185812,0.007959139,0.313893050,0.183812693,-0.010922933,-0.247402191,0.951254845
916,15.281933,2,false,false,0.018959980,-0.000764141,0.305270463,0.192395285,-0.012961973,-0.242643371,0.950757742
917,15.298617,2,false,false,0.027633859,-0.009560749,0.296652019,0.201036200,-0.014761921,-0.239406541,0.949763715
918,15.315300,2,false,false,0.036661841,-0.018188152,0.288794994,0.209783718,-0.016143139,-0.237774402,0.948258221
919,15.331983,2,false,false,0.048267826,-0.024490103,0.283545554,-0.220093980,0.015329002,0.235919520,-0.946396232
920,15.348667,2,false,false,0.057066984,-0.034042194,0.272913367,0.227982134,-0.011515788,-0.233240530,0.945246279
921,15.365350,2,false,false,0.066853598,-0.041994356,0.265191257,0.236231133,-0.006893026,-0.230847239,0.943852246
922,15.382033,2,false,false,0.076936275,-0.050250404,0.257923424,0.243932322,-0.002794870,-0.229293436,0.942291796
923,15.398717,2,false,false,0.086512253,-0.058146823,0.251059204,0.251206160,0.000276912,-0.229101136,0.940429747
924,15.415400,2,false,false,0.095860183,-0.066143796,0.244994596,0.257850468,0.002720084,-0.229920924,0.938425362
925,15.432083,2,false,false,0.106105000,-0.073648646,0.238598257,0.264077753,0.005399098,-0.231614336,0.936263144
926,15.448767,2,false,false,0.116642304,-0.080546953,0.232140973,0.270907104,0.008383281,-0.234748408,0.933505416
927,15.465450,2,false,false,0.131366283,-0.083062828,0.229798228,0.279390961,0.011224936,-0.238027439,0.930138588
928,15.482133,2,false,false,0.140597850,-0.091118693,0.221120939,0.284912199,0.015495960,-0.239351824,0.928060114
929,15.498817,2,false,false,0.151789352,-0.097513020,0.215648323,0.290335387,0.020977059,-0.239751935,0.926166475
930,15.515500,2,false,false,0.163243428,-0.104356937,0.210428625,0.295449257,0.027851643,-0.238393053,0.924717665
931,15.532183,2,false,false,0.174772859,-0.110893704,0.205650434,0.300815046,0.035314657,-0.235891059,0.923373461
932,15.548867,2,false,false,0.186511368,-0.116866931,0.200648919,0.306843102,0.042795584,-0.232515410,0.921928644
933,15.565550,2,false,false,0.198757440,-0.122953132,0.195469737,0.313152969,0.049300998,-0.228728026,0.920428276
934,15.582233,2,false,false,0.210626617,-0.128221676,0.190178245,0.319687426,0.054647848,-0.225161269,0.918757856
935,15.598917,2,false,false,0.222814724,-0.132522970,0.184844241,0.326214135,0.058757205,-0.221471116,0.917105496
936,15.615600,2,false,false,0.239704177,-0.129904643,0.183905035,0.335377872,0.061123416,-0.217854351,0.914508164
937,15.632283,2,false,true,0.251257092,-0.133427769,0.180016547,0.341517121,0.064025842,-0.213496447,0.913064122
938,15.648967,2,false,false,0.262866855,-0.136695683,0.175246462,0.345973372,0.067701720,-0.209744707,0.911990225
939,15.665650,2,false,false,0.274508804,-0.139935553,0.170860112,0.349513173,0.072316825,-0.205856025,0.911171854
940,15.682333,2,false,false,0.285775274,-0.142365724,0.166438729,0.352570295,0.078687929,-0.201213881,0.910502851
941,15.699017,2,false,false,0.296885431,-0.144863233,0.162661999,0.354927272,0.086868621,-0.195716381,0.910041571
942,15.715700,2,false,false,0.307778269,-0.146795884,0.159412533,0.357032895,0.096255891,-0.190891728,0.909297943
943,15.732383,2,false,false,0.317679465,-0.148737714,0.156109646,0.357951492,0.106193766,-0.186428353,0.908756375
944,15.749067,2,false,false,0.330428749,-0.144289017,0.157994628,0.361507624,0.114461496,-0.182504609,0.907139957
945,15.765750,2,false,false,0.341571689,-0.147667229,0.153320268,0.361188024,0.121500984,-0.179458380,0.906959474
946,15.782433,2,false,false,0.350586563,-0.149179578,0.150248975,0.361385375,0.129098251,-0.176599920,0.906392157
947,15.799117,2,false,false,0.359633714,-0.150658712,0.147281498,0.360935420,0.136880115,-0.174031794,0.905926287
948,15.815800,2,false,false,0.367356658,-0.152082458,0.145503759,0.360208601,0.144432992,-0.172101438,0.905411482
949,15.832483,2,false,false,0.373955846,-0.153088301,0.143148467,0.359336674,0.151135743,-0.170264140,0.905011296
950,15.849167,2,false,false,0.379910886,-0.153926417,0.141464025,0.358217925,0.156651303,-0.168761358,0.904798329
951,15.865850,2,false,false,0.385963023,-0.154630944,0.139984936,0.356791854,0.160505652,-0.167218432,0.904972732
952,15.882533,2,false,false,0.391563177,-0.144645557,0.144916713,0.357728243,0.163221598,-0.165598556,0.904414892
953,15.899217,2,false,false,0.399988055,-0.147136971,0.140428081,0.355201513,0.164408952,-0.165230781,0.905262649
954,15.915900,2,false,false,0.404424250,-0.148261577,0.139188051,0.353975773,0.164870098,-0.164095417,0.905865192
955,15.932583,2,false,false,0.407491714,-0.148953468,0.138967976,0.352753460,0.165334404,-0.162549198,0.906535923
956,15.949267,2,false,false,0.410200119,-0.149115726,0.139493182,0.351708263,0.165289029,-0.161000326,0.907226384
957,15.965950,2,false,false,0.412193596,-0.149071127,0.139688388,0.350761205,0.164874539,-0.159595758,0.907916427
958,15.982633,2,false,false,0.414650768,-0.149103642,0.140090078,0.349883348,0.164645284,-0.158160433,0.908547699
959,15.999317,2,false,false,0.416770220,-0.148826480,0.140507966,0.348725766,0.164873898,-0.156378612,0.909259439
960,16.016000,2,false,false,0.421112746,-0.142127931,0.144188285,0.348980844,0.165317819,-0.153982654,0.909489810
961,16.032683,2,false,false,0.423700601,-0.142747477,0.144219235,0.347111762,0.166203126,-0.152682766,0.910262585
962,16.049367,2,false,true,0.432841688,-0.145108238,0.139264792,0.344070733,0.165981591,-0.153286219,0.911355555
